0.0, -4.0, 3.0, 3.0, 6.0, 3.0, -0.06268232710286568, -0.33705288266369116, -0.3500681851445993, 219.45374456397988, 12.736895524291295, 11.53871795121865
8.0, -2.0, 6.0, 3.0, 4.0, 7.0, -0.06389467226253702, -0.3371314718547269, -0.39701431736255977, 220.24691831742706, 12.268446833623, 11.595326212229923
4.0, -5.0, 6.0, 2.0, 8.0, 3.0, -0.0639368946953856, -0.32777296819737706, -0.3943498698047274, 213.01058196897557, 12.36651133352489, 11.230810717476828
6.0, 1.0, 5.0, 3.0, 4.0, 1.0, -0.06320905929038367, -0.332836759441521, -0.3707578321543261, 218.76480134161497, 12.60486233503495, 11.519803742596261
0.0, 0.0, 5.0, 4.0, 6.0, 7.0, -0.06264355494531022, -0.32786366415994944, -0.3442769065836896, 213.80054405503046, 12.861297422005556, 11.287523740089066
2.0, -6.0, 4.0, 2.0, 6.0, 1.0, -0.06337693387500602, -0.33286893829130737, -0.37993722630706184, 216.66148514124603, 12.464232302001049, 11.388177267104124
5.0, -4.0, 5.0, 3.0, 6.0, 9.0, -0.06197302335839837, -0.3241967446381117, -0.33080661476626927, 212.90724203305717, 12.900866622111167, 11.180411983418827
2.0, -2.0, 4.0, 2.0, 4.0, -1.0, -0.06427461196498035, -0.354485437116198, -0.394410604597005, 227.7507605831775, 12.453046368884799, 12.011029514941029
6.0, -4.0, 4.0, 2.0, 4.0, 4.0, -0.06294979211938137, -0.3320437744895415, -0.3613590880111943, 216.59498630277832, 12.667109702303199, 11.438014935270333
7.0, 0.0, 5.0, 2.0, 6.0, -1.0, -0.06383383485073345, -0.34222239638831903, -0.3877477314114662, 223.89596642907304, 12.46529406790142, 11.752739413627681
1.0, -2.0, 5.0, 3.0, 6.0, 6.0, -0.06119449203253048, -0.32369139513020684, -0.303030029317298, 211.0072732568872, 13.163194672353178, 11.137059152949078
4.0, -5.0, 5.0, 2.0, 6.0, 2.0, -0.0629764250905691, -0.3369348502547924, -0.35145973026681765, 220.7656434713077, 12.868806565239952, 11.61359824182487
3.0, -2.0, 4.0, 2.0, 4.0, 8.0, -0.06322004500208651, -0.3509045048472616, -0.3665401395430835, 227.6486112521346, 12.595874030564923, 11.960608430417059
3.0, 3.0, 4.0, 4.0, 4.0, 0.0, -0.06278523051504005, -0.33184481144869393, -0.3591562618530972, 217.1165926276015, 12.686720757476472, 11.456250692287899
8.0, 5.0, 6.0, 2.0, 4.0, 5.0, -0.062187767418097256, -0.3196977639024875, -0.33036020267630056, 211.94700002564514, 13.054649223536392, 11.123031217077687
6.0, -2.0, 5.0, 4.0, 6.0, 1.0, -0.06432665254893766, -0.3370444996776628, -0.41601834640152413, 219.45585178527597, 12.063293058829508, 11.538681471389983
2.0, 1.0, 4.0, 3.0, 4.0, 1.0, -0.062425727465963324, -0.32857524636781665, -0.337019681704787, 215.17848440079732, 12.985337047241872, 11.312647371043662
4.0, -1.0, 3.0, 4.0, 4.0, -11.0, -0.06248312696710483, -0.3283752157372206, -0.34483289071606466, 215.70083893746136, 12.79386663350604, 11.330877416523442
3.0, 3.0, 5.0, 2.0, 4.0, 3.0, -0.062182788858274406, -0.32487431445170867, -0.32877482317389267, 216.38910918313277, 13.060718117102937, 11.337047245161246
6.0, 5.0, 4.0, 2.0, 2.0, -5.0, -0.0627989933050999, -0.3372528191502446, -0.34765926857447393, 218.9320542184898, 12.819082906612334, 11.520437297074086
6.0, -3.0, 4.0, 2.0, 6.0, 8.0, -0.06357791967302812, -0.3322723076419635, -0.38094179954038054, 213.96944514701633, 12.518454718774164, 11.288184041351824
4.0, 1.0, 7.0, 4.0, 4.0, 7.0, -0.06334825825793525, -0.34939908197592207, -0.3718255578317002, 224.10079508459407, 12.553087676750833, 11.85369621270925
-1.0, -4.0, 5.0, 2.0, 6.0, 0.0, -0.06353927123927859, -0.33633782148769736, -0.3783724073851436, 218.07578273585952, 12.534490864240109, 11.513574257683942
-3.0, -2.0, 7.0, 4.0, 4.0, 4.0, -0.06243503267379448, -0.3283753205410331, -0.3402122767746396, 215.70037304023538, 12.895764855613905, 11.330874707282492
1.0, 2.0, 2.0, 2.0, 2.0, 0.0, -0.06361345333898961, -0.34162916037409685, -0.37976205235422833, 221.20472233578127, 12.515019735469954, 11.652726672086196
1.0, -1.0, 6.0, 3.0, 4.0, 7.0, -0.06140920190734246, -0.3191915429393185, -0.3025828683037559, 210.04663481378054, 13.317034582498655, 11.079717340734826
5.0, -1.0, 6.0, 3.0, 4.0, 3.0, -0.062423832118932904, -0.33784869144883783, -0.34124090587900546, 221.6230670086348, 12.874183558760517, 11.620523776881722
-2.0, -6.0, 5.0, 2.0, 4.0, -4.0, -0.06258616069771117, -0.3370530993603269, -0.34083043488047454, 219.45281202540434, 12.940708101376218, 11.538712326229165
4.0, 1.0, 5.0, 4.0, 4.0, 3.0, -0.06305384348588049, -0.3330691504638816, -0.3554537099904126, 216.13788374346888, 12.840426864081225, 11.369983602486908
1.0, 1.0, 5.0, 1.0, 4.0, 1.0, -0.06358359291413486, -0.3416298255647438, -0.38821778635795123, 221.2058460069732, 12.318593853141621, 11.652743821300948
-2.0, -2.0, 4.0, 2.0, 4.0, 3.0, -0.06302243167913764, -0.31053763789051086, -0.37248067485231984, 204.19252668041074, 12.559656459894692, 10.740218085630334
4.0, -1.0, 4.0, 4.0, 4.0, 1.0, -0.06237839160538006, -0.3356335899005074, -0.3363443086903606, 216.69661398146283, 12.899379419347353, 11.488492983814119
3.0, -2.0, 3.0, 2.0, 4.0, -5.0, -0.06200425980647131, -0.3285777891206135, -0.3280204496023207, 215.17891698975586, 12.980877477139465, 11.312670497110673
5.0, -3.0, 3.0, 2.0, 6.0, -2.0, -0.06336611464072103, -0.3329516318875596, -0.3699137397901384, 217.45135251870923, 12.673985439606945, 11.444883012446118
8.0, -1.0, 3.0, 1.0, 4.0, -5.0, -0.06227215773913015, -0.3189029540634212, -0.33378808043027963, 209.7774057426063, 13.026665959430547, 11.041234163848218
5.0, -5.0, 4.0, 3.0, 4.0, -1.0, -0.0622146391136644, -0.3320474586900361, -0.3310781314062281, 216.5940714402366, 12.949236201483544, 11.438029181035807
1.0, 1.0, 5.0, 5.0, 6.0, 0.0, -0.0632556211965898, -0.3241896220115707, -0.3708617402912135, 212.90753432795364, 12.615780826062817, 11.180363496836673
3.0, -9.0, 4.0, 2.0, 8.0, 4.0, -0.06212874211599827, -0.3241952436050819, -0.32313720462054746, 212.90593260335365, 13.09005175261919, 11.18038309782806
6.0, 1.0, 5.0, 3.0, 4.0, 4.0, -0.06248130902063083, -0.32439475083928304, -0.3458410694727198, 212.38625194344553, 12.7909791556019, 11.16212837760361
2.0, -1.0, 3.0, 2.0, 6.0, 0.0, -0.06233880576029744, -0.3413200264494276, -0.3360855035471729, 223.0384597898095, 12.83070753890087, 11.745893762951795
2.0, 2.0, 4.0, 4.0, 4.0, 0.0, -0.06335751808151012, -0.3491991902712551, -0.3750259285941686, 224.62268565390957, 12.463613313278719, 11.871923150331309
7.0, 2.0, 5.0, 2.0, 4.0, -6.0, -0.06393191087033502, -0.3329538851514493, -0.39276059261912044, 217.4558008419318, 12.372652706783803, 11.444995069724035
-1.0, 1.0, 6.0, 3.0, 4.0, 8.0, -0.06260540911701275, -0.3336664533986468, -0.3508434348300966, 218.83024665538872, 12.672496271427447, 11.470032643478103
0.0, -2.0, 4.0, 2.0, 4.0, 0.0, -0.06328833170660873, -0.33295235587602695, -0.37374481636900875, 217.4520047631902, 12.579310073436899, 11.444897663315896
-1.0, 3.0, 4.0, 2.0, 6.0, -4.0, -0.06337696491788052, -0.33286803944009336, -0.3799318718473806, 216.66109467454308, 12.46421569791097, 11.388218474285233
3.0, -7.0, 5.0, 1.0, 6.0, 4.0, -0.062240467827081765, -0.3191876275357536, -0.3420939785175704, 210.04848387010952, 12.831063485645565, 11.079709134515053
0.0, -5.0, 2.0, 2.0, 4.0, -7.0, -0.06125803781170689, -0.30624845816063917, -0.3031206374488614, 202.7092783255547, 13.268441894005278, 10.664713321744465
-2.0, -7.0, 4.0, 3.0, 6.0, -3.0, -0.062002791663190115, -0.3241960989874797, -0.32235147225692484, 212.90612136545946, 13.097356179080453, 11.18039483089837
1.0, -2.0, 5.0, 3.0, 6.0, 2.0, -0.06377952038178963, -0.34557940353118155, -0.4039359722642748, 226.62671027877192, 12.073436408799758, 11.953005227573454
7.0, -7.0, 4.0, 2.0, 4.0, -5.0, -0.06188282562248019, -0.30601418348740916, -0.3320421037887349, 205.33660034365937, 12.935366616475253, 10.81447451594493
6.0, 1.0, 3.0, 2.0, 4.0, -2.0, -0.062365889214088685, -0.3449914667013424, -0.33054844558979635, 223.93183679443754, 12.997798890244251, 11.852990779888525
6.0, 2.0, 3.0, 4.0, 0.0, -3.0, -0.06361152758719822, -0.3370174621373502, -0.3970708859429901, 221.56055773776941, 12.206768434388549, 11.670258078369052
22.0, -3.0, 3.0, 4.0, 7.0, 8.0, -0.06257015642926753, -0.33284106489564, -0.3497229092043734, 218.76519533404235, 12.683148131665446, 11.519780879600166
16.0, -8.0, 9.0, 8.0, 9.0, 37.0, -0.06154515863187949, -0.3242724963526322, -0.30976064396129144, 213.69135921484275, 12.97775464136007, 11.2368394561607
23.0, -9.0, 6.0, 6.0, 7.0, 22.0, -0.061036944152661886, -0.32834046774253967, -0.29357129161035134, 217.79753209016084, 13.091233407310755, 11.462245191775398
18.0, 5.0, 2.0, 5.0, 5.0, 5.0, -0.062483795947746876, -0.3336567741701927, -0.3480284818731692, 218.82374801372714, 12.551443395166341, 11.46978074995753
4.0, -9.0, 9.0, 7.0, 8.0, 7.0, -0.0634589793349282, -0.3239579616609186, -0.3907884361310156, 215.53531878216168, 12.278252130365708, 11.330146244718609
3.0, -6.0, 8.0, 3.0, 6.0, 1.0, -0.06287150577906025, -0.3242756313726837, -0.3564652830301164, 213.6986866795851, 12.719123390374275, 11.237053831688437
3.0, -1.0, 6.0, 4.0, 6.0, -3.0, -0.06204689574202364, -0.3416368122445571, -0.30997768630190975, 221.2019636670935, 13.283276782683698, 11.65274870978313
1.0, -7.0, 9.0, 3.0, 6.0, 9.0, -0.06323854071934665, -0.32762929629364024, -0.38165248532441187, 216.42863741403994, 12.3317890018361, 11.43734196525441
-1.0, -7.0, 3.0, 5.0, 4.0, -1.0, -0.06261745302052361, -0.34143415799093413, -0.33805179123973506, 221.72448556380016, 13.020749245777624, 11.67097042771245
2.0, -13.0, 3.0, 4.0, 6.0, 0.0, -0.06231251016885549, -0.3277506400318901, -0.3397336138819332, 215.11409480751166, 12.901465315269654, 11.36241136527695
0.0, -19.0, 0.0, 3.0, 4.0, -7.0, -0.06492668597013584, -0.35445224524416474, -0.44626886045677083, 229.8594057834989, 11.612660251813034, 12.142599003200626
-5.0, -15.0, 0.0, 1.0, 8.0, 3.0, -0.06344828423098971, -0.3240414841096031, -0.3807656834148, 216.32556155712362, 12.48794096725539, 11.386810074140515
-8.0, -13.0, -6.0, -3.0, 6.0, 0.0, -0.06367477926162235, -0.3242410000959861, -0.4026859238821421, 215.80566858905354, 12.196318550355574, 11.368605961370339
-3.0, -10.0, -12.0, -8.0, 8.0, -1.0, -0.06274701208192268, -0.3243937088511175, -0.36250528912806756, 212.38712919031488, 12.606302250985433, 11.162134252637278
2.0, -7.0, -18.0, -14.0, 13.0, -7.0, -0.06255444984565525, -0.3288080118559353, -0.35145031485480666, 212.55441894195897, 12.73774412755916, 11.16281344184088
2.0, -4.0, -17.0, -15.0, 14.0, -7.0, -0.061561315643293125, -0.318513553764122, -0.33052532114286565, 206.566973258245, 12.768663828083797, 10.92305241788837
8.0, 5.0, -7.0, 7.0, 2.0, 5.0, -0.0638737386802688, -0.33306724216211814, -0.41648709864309075, 216.14281969427878, 11.85939819865605, 11.369971730911168
20.0, 0.0, -11.0, 14.0, -1.0, 17.0, -0.06177955565074083, -0.31562523074523735, -0.3303603733059397, 207.83575546690452, 12.70932130217632, 10.897423800769236
20.0, -15.0, -18.0, 14.0, 1.0, 12.0, -0.06214009184280004, -0.355488021710361, -0.36049396705471, 229.39909948395018, 12.147933368894051, 12.074609157190064
21.0, -25.0, -20.0, 20.0, -1.0, 14.0, -0.06038308427157947, -0.3495548280143107, -0.32009875974324875, 237.03894708879028, 12.276472967724056, 12.572810286940033
8.0, -55.0, -13.0, 35.0, -10.0, 8.0, -0.062357817380005835, -0.3615828951764445, -0.3913514020190208, 243.52521049631707, 11.539789653999959, 12.98105796014374
5.0, -73.0, -4.0, 48.0, -16.0, 15.0, -0.062357817380005835, -0.3615828951764445, -0.3913514020190208, 243.52521049631707, 11.539789653999959, 12.98105796014374
-10.0, -123.0, 12.0, 67.0, -21.0, 8.0, -0.06485576187965332, -0.4909168494093721, -0.44602442826763733, 327.4763457588683, 11.15296572936877, 17.68043862394439
-24.0, -179.0, 28.0, 95.0, -34.0, 12.0, -0.0664492852403733, -0.572034352305995, -0.4907200386414721, 384.284809583462, 10.650789075253421, 20.902092539231056
-46.0, -306.0, 58.0, 165.0, -62.0, 21.0, -0.06975715966859271, -0.6293221133423876, -0.642447884218832, 434.3390740778393, 8.842824393928469, 23.84282698554256
-34.0, -371.0, 58.0, 196.0, -78.0, 29.0, -0.07008482160712774, -0.7321615459048731, -0.6383319309259777, 512.2815606047529, 8.4593179241879, 28.21832178548194
-50.0, -448.0, 38.0, 211.0, -81.0, 57.0, -0.07110045567813233, -0.7871235540707209, -0.7100990661641731, 559.1445590519531, 7.284318309445129, 30.890542743423325
-65.0, -539.0, 34.0, 237.0, -94.0, 102.0, -0.07264913371126143, -0.9024825827333367, -0.8368897989723408, 647.5901282466127, 5.159143550267681, 35.84758920214788
-45.0, -634.0, 40.0, 280.0, -99.0, 59.0, -0.07162483059096697, -0.9146616709840052, -0.754586171045711, 664.8790509016623, 5.656364339036389, 36.84309822136951
-34.0, -686.0, 16.0, 277.0, -95.0, 42.0, -0.07393395513888461, -1.0397744974907983, -0.8525338772832582, 736.7642054770138, 4.328166234542487, 40.916925856681026
-53.0, -722.0, -2.0, 275.0, -96.0, 66.0, -0.07680365499151506, -1.059970117678119, -1.0320699866186946, 758.613660434697, 2.3174661902403146, 42.22658277325233
-76.0, -741.0, 10.0, 284.0, -106.0, 57.0, -0.07370918587075877, -1.0475013666484352, -0.8657359147639379, 748.1387748971692, 4.5364427899365065, 41.64471692914606
-108.0, -785.0, 42.0, 328.0, -127.0, 56.0, -0.07739352848580516, -1.0945308351847887, -0.9723826642554088, 779.1599664067878, 3.7731545832852666, 43.39697304235017
-132.0, -802.0, 40.0, 338.0, -136.0, 83.0, -0.07987057667938609, -1.1254256723765275, -1.072613032024708, 808.0812636381764, 2.8406728259533263, 44.93364194768203
-131.0, -840.0, 33.0, 345.0, -134.0, 100.0, -0.0777603612080516, -1.1119497595740129, -1.010754141805466, 800.9472072435124, 3.1672813993824684, 44.607217170993316
-117.0, -833.0, 15.0, 338.0, -134.0, 96.0, -0.07695888758098193, -1.1024777439520115, -1.0183070414452475, 804.2719366393895, 2.6802476965106976, 44.79149537513672
-134.0, -865.0, 2.0, 339.0, -134.0, 110.0, -0.07689545016624023, -1.1110246338126977, -1.034925543122593, 811.4558896950911, 2.422645688927019, 45.20525318110303
-136.0, -878.0, 10.0, 345.0, -136.0, 127.0, -0.07931786143201086, -1.158243197709608, -1.0687495243430536, 836.9517241298153, 2.494785610290609, 46.61990405492844
-137.0, -871.0, 8.0, 342.0, -131.0, 122.0, -0.08008179057438963, -1.1728062870773295, -1.0979689650860809, 846.5267465458144, 2.055565723394813, 47.06709504970946
-140.0, -886.0, 12.0, 346.0, -133.0, 120.0, -0.08046102376808104, -1.17644518346739, -1.1381140341772433, 849.5289629115031, 1.4986003086860342, 47.305119681669034
-155.0, -917.0, 18.0, 371.0, -143.0, 155.0, -0.07933139475798666, -1.1712262599325467, -1.109997940549506, 849.3066274946503, 1.7915343660166774, 47.35465387525892
-163.0, -924.0, 20.0, 385.0, -151.0, 170.0, -0.08178037482442878, -1.2156366598225425, -1.1846261335495603, 878.9910343757597, 1.1230091780632363, 48.931897340599654
-167.0, -928.0, 22.0, 397.0, -155.0, 185.0, -0.08200581509458454, -1.2317353945963267, -1.1696127263517784, 889.5773461324902, 1.4762109718268426, 49.56530371155047
-160.0, -916.0, 24.0, 396.0, -151.0, 176.0, -0.0797370302575296, -1.1660890620855857, -1.1076717110233854, 852.014712273555, 1.8967602491443332, 47.483468524649254
-159.0, -852.0, 22.0, 370.0, -139.0, 117.0, -0.07866056136482566, -1.102363440890449, -1.060816115127671, 807.7211012322265, 2.8070324709655843, 44.99831225023699
-160.0, -788.0, 9.0, 332.0, -120.0, 87.0, -0.07852354608132478, -1.0263312766092831, -1.0371148938475545, 745.3134023936072, 3.536522871725411, 41.460440479861916
-153.0, -688.0, 1.0, 291.0, -96.0, 52.0, -0.07718937808582917, -0.9287470759713706, -0.9419556980460252, 665.4760587402045, 5.20197617088674, 36.90531668800464
-136.0, -569.0, -10.0, 240.0, -72.0, 41.0, -0.07426971216245914, -0.7748484336181087, -0.8390069274760522, 548.1773145640066, 6.604873513603083, 30.289542111868176
-96.0, -323.0, -38.0, 142.0, -38.0, 39.0, -0.06771523527244845, -0.613712594580136, -0.6120426689099776, 429.88370677890373, 9.048302101769998, 23.51565546359081
-68.0, -248.0, -41.0, 115.0, -26.0, 42.0, -0.06652770975034202, -0.560499518308425, -0.5296991971953474, 377.56405466438173, 10.271624181772262, 20.513647947923257
-51.0, -190.0, -37.0, 97.0, -14.0, 60.0, -0.06586406977174335, -0.47460002799780704, -0.5054076744010236, 315.27030521334245, 10.623667007061396, 17.042084005248572
-39.0, -150.0, -44.0, 80.0, -11.0, 76.0, -0.06519339429390814, -0.46239991869562314, -0.4942601343584024, 307.2054176253982, 10.655794118332299, 16.520475891435247
-34.0, -74.0, -41.0, 52.0, -1.0, 35.0, -0.0627221633575918, -0.36212850791175777, -0.4117226056075899, 250.4363483298061, 11.631756501762448, 13.344227396534146
-20.0, -50.0, -28.0, 51.0, 1.0, 33.0, -0.06353599457482804, -0.34052076888331984, -0.38990155931000436, 237.22947279831664, 12.362392523240436, 12.589674154016862
-13.0, -45.0, -17.0, 50.0, 2.0, 16.0, -0.06489035517053393, -0.3534926841159514, -0.4349925717157418, 242.46588300346858, 11.871564303946581, 12.8732911483555
-15.0, -37.0, -13.0, 50.0, 1.0, 9.0, -0.06372213588718371, -0.35471359008480746, -0.40046569843770774, 232.23423761209136, 12.15275626979541, 12.312589606900746
-15.0, -38.0, -9.0, 46.0, 1.0, 8.0, -0.061924423794396256, -0.3367973523630633, -0.3700814361519163, 219.93000050780486, 12.196244313984746, 11.665072902597167
-13.0, -30.0, -8.0, 46.0, 2.0, 11.0, -0.06299291666864149, -0.3633058342666582, -0.38850698952987556, 235.1918231028007, 12.080990306969476, 12.463458868875026
-7.0, -28.0, -13.0, 43.0, -2.0, 13.0, -0.06297435216450374, -0.33698614103528407, -0.3742725218898696, 223.6625678840456, 12.444758951163669, 11.80164026110039
-8.0, -20.0, -15.0, 41.0, -2.0, 6.0, -0.06384911396984497, -0.32314781023765393, -0.417698455525042, 220.47029519609785, 11.900756704109456, 11.699529014816028
-11.0, -35.0, -10.0, 39.0, 0.0, 17.0, -0.06334175405885602, -0.3189316094761965, -0.41590108729146485, 224.0377391018975, 11.735351442888248, 11.835340882473385
-15.0, -33.0, -6.0, 39.0, 1.0, 13.0, -0.06217858514275753, -0.33672601878343583, -0.3455071959813899, 228.39175643973394, 12.733831856687383, 12.083049323448257
-17.0, -35.0, -7.0, 34.0, 3.0, 1.0, -0.06309755732545802, -0.3449219698422965, -0.37680813854096473, 228.141502789868, 12.411709346102267, 12.115953861643405
-13.0, -38.0, -7.0, 32.0, 4.0, -7.0, -0.06380192880562321, -0.35443178987152035, -0.39678631036091133, 231.96542792207666, 12.246515922638267, 12.274285788781164
-17.0, -23.0, -10.0, 26.0, 1.0, 0.0, -0.061706978094233866, -0.32812396504361396, -0.35177725778425, 216.1788570546916, 12.55167630901745, 11.457337152236086
-17.0, -21.0, -12.0, 22.0, 1.0, 2.0, -0.06433118147742048, -0.345546794079561, -0.44859266559719335, 228.73449281291332, 11.565081778355493, 12.084261948785187
-20.0, -18.0, -8.0, 20.0, 3.0, 1.0, -0.06283355249759459, -0.32820010417694084, -0.3453141739875095, 221.22548214491997, 13.0148366421714, 11.668920161363532
-21.0, -13.0, -10.0, 17.0, 3.0, 4.0, -0.06339286169040556, -0.31434268675621535, -0.38501573043548293, 213.0329202286756, 12.48512948913717, 11.247075889554532
-18.0, -19.0, -7.0, 20.0, 3.0, -2.0, -0.064242358751129, -0.31994382627128054, -0.4249345683294802, 214.32754636680488, 12.050931415909453, 11.292879364223092
